0.000000 359.642809 433.865071 437.135093 440.691938 460.502392 460.726442 451.336402 451.150127 450.715439 443.027670 435.864848 488.000787 488.129907 476.167928 500.666803 508.805385 468.538759 494.908487 520.089166 523.236492 510.635138 517.695126 506.865735 457.548258 469.501933 480.114277 517.307385 533.128313 530.727928 527.183812 523.697822 553.826211 580.940338 622.660521 643.961435 690.614709 705.950955 727.376496 709.578647 715.287441 715.371735 722.487564 713.169527 710.588863 708.109831 736.550106 749.629046 766.947769 767.593346 786.880736 786.791148 781.542606 796.730650 801.832002 810.026386 820.241576 833.041590 833.615189 844.085914 838.397875 819.543419 847.252387 874.606470 833.590419 
359.642809 0.000000 365.815930 378.746628 387.526613 410.289206 411.145799 403.062913 405.799654 406.676053 395.277771 389.772582 442.630445 444.619875 430.256476 459.074680 463.729597 420.372744 446.179117 474.125528 482.566899 468.476171 478.876712 464.623989 409.710352 422.820291 435.151091 480.493042 495.905777 493.452736 493.330072 483.421622 514.863716 544.613083 589.032029 619.175482 664.981652 682.101234 704.386178 688.092987 693.832153 694.419308 699.427574 691.000862 687.511944 684.504494 710.911061 727.695868 749.319596 747.507094 766.717871 769.792622 763.374203 777.379850 784.949651 791.203627 804.500889 818.332753 813.554539 827.696007 818.020199 802.394373 831.488804 857.978590 805.197172 
433.865071 365.815930 0.000000 284.410742 322.073913 355.834049 359.466717 357.127315 362.842373 365.245609 359.121369 370.020097 430.117457 425.900296 415.053873 443.617358 446.890486 407.426804 434.245492 464.424572 467.885146 454.610795 466.595107 451.598724 402.588762 420.561796 432.191817 476.911560 496.325813 493.612588 487.053735 483.593289 510.916412 546.171067 591.458178 624.624836 672.531434 688.496831 712.452144 691.434527 696.358527 699.907205 705.790639 694.819081 689.320842 694.191983 725.017837 740.689166 761.408301 762.767611 777.516325 779.197345 776.786585 791.986947 802.570741 808.235151 821.826594 837.481426 832.949783 847.124074 838.324693 819.909883 850.438543 884.331063 821.685419 
437.135093 378.746628 284.410742 0.000000 297.119943 337.262140 351.969142 351.240283 360.353318 360.601728 356.197109 373.859708 430.292501 427.017647 413.248247 442.718021 447.040468 407.062838 434.859147 464.900900 467.175146 455.628558 466.869433 452.819174 400.772038 418.746067 432.673644 476.957237 495.388179 489.892184 482.721669 478.590440 508.514816 537.221144 585.468453 617.506644 664.998469 680.262104 700.074254 681.544503 685.560318 688.713867 695.870088 686.648720 680.730463 684.979832 720.222384 734.959789 752.150136 758.794366 775.504661 774.078639 767.887768 784.101740 796.034100 804.370761 813.678499 830.260498 829.001478 838.187275 832.338762 814.978740 844.619482 881.206631 821.647233 
440.691938 387.526613 322.073913 297.119943 0.000000 294.778047 321.570382 326.175078 342.667762 346.163263 344.640533 366.853296 427.040558 421.254075 406.045180 438.087393 443.551947 404.347212 429.991516 460.309558 464.983433 454.251404 463.945564 449.181407 398.032783 415.842540 429.611092 471.774334 485.432307 484.289730 478.370618 475.297140 506.038553 538.921416 583.350405 615.121326 664.198767 681.306018 700.440210 683.641476 686.259738 690.573503 697.103398 687.015348 684.591068 684.873057 717.281147 736.071646 753.478215 755.739773 772.846853 776.551287 771.159015 785.750013 797.190652 807.513531 817.528157 833.308138 828.831746 839.101035 833.923179 817.016922 845.726147 880.484202 816.271886 
460.502392 410.289206 355.834049 337.262140 294.778047 0.000000 281.387997 320.843012 346.874469 354.316053 354.489787 385.361342 441.586032 435.297959 421.628542 452.485897 458.710163 419.441713 447.555774 479.633203 478.302676 468.370830 478.744872 465.791386 418.516110 438.727114 447.856147 491.205613 508.560782 504.896001 497.049674 493.292649 522.826450 556.117074 602.188353 632.512069 679.679987 694.600040 717.959448 696.704938 701.156815 703.475754 709.114947 699.167282 700.378976 699.428800 731.778261 748.581877 766.212623 772.197281 787.241812 792.067731 787.554297 804.049685 805.918998 818.672939 830.111571 843.429110 843.884938 853.745521 847.996636 832.010253 861.724770 893.559372 845.505451 
460.726442 411.145799 359.466717 351.969142 321.570382 281.387997 0.000000 296.035028 342.137054 352.170576 353.758545 384.809638 443.180929 436.036261 421.835133 453.235657 453.850890 418.077933 446.346173 478.654736 481.445188 468.742063 477.543979 465.413680 417.285037 434.485091 446.569027 489.409800 504.517539 503.294267 495.064680 488.483755 521.039404 550.367969 595.002529 621.576723 668.966848 680.179968 702.776411 685.048959 688.467073 692.414826 697.985121 686.698798 686.270510 687.134267 719.373240 737.089777 748.149827 758.778697 775.886652 778.342959 771.587350 789.675349 797.801048 806.524020 819.838283 834.824773 831.522595 845.919306 839.072867 820.840909 851.961593 889.526485 827.202209 
451.336402 403.062913 357.127315 351.240283 326.175078 320.843012 296.035028 0.000000 294.923376 321.451864 330.227147 365.210608 426.091604 420.416698 404.739734 439.609932 443.683173 406.818846 434.141883 466.209741 467.381640 457.513125 468.983338 455.663546 404.269724 422.265828 437.666987 482.011705 499.458441 495.370056 489.068841 483.460246 512.939575 543.475945 589.978809 618.549348 672.145077 681.811473 701.183104 685.343606 689.461798 693.190719 698.530953 689.299219 684.485428 688.729180 722.775569 740.754145 757.664974 762.620622 778.304520 782.992124 782.720756 795.684334 803.216643 810.747026 823.478896 836.625202 833.474055 847.852139 840.142726 821.394126 852.510321 886.562354 837.263424 
451.150127 405.799654 362.842373 360.353318 342.667762 346.874469 342.137054 294.923376 0.000000 278.893312 312.448833 362.474669 421.414964 416.491770 404.308902 435.969256 440.192254 407.623346 433.132894 464.123487 466.718985 454.564931 468.160835 455.638316 410.008718 424.460731 440.574877 483.522598 500.808784 496.584471 491.702967 486.726153 515.881611 546.875495 592.058372 620.121034 670.710932 682.494589 701.576114 684.198376 685.670040 691.834285 694.588081 684.503431 681.287908 689.290761 720.052107 739.265394 759.400077 763.130504 778.759619 781.144082 781.426886 798.901374 799.273163 807.172414 819.140223 834.539459 835.541395 843.686781 838.901119 819.139699 851.299154 883.391463 829.544706 
450.715439 406.676053 365.245609 360.601728 346.163263 354.316053 352.170576 321.451864 278.893312 0.000000 281.145384 352.118419 418.185953 414.383090 398.015445 431.906745 435.326662 403.043620 430.184481 461.685060 461.683297 449.719501 461.409920 451.576015 402.012444 420.006201 434.348154 476.416250 499.915332 492.988767 484.663436 479.058876 509.308997 539.150388 582.889017 611.346195 662.891490 674.387393 697.384052 677.982612 681.821844 685.113056 690.255840 678.618711 674.448698 681.004878 713.352798 731.517674 752.246174 755.195366 770.247930 774.303834 771.905850 788.401578 794.164852 800.611338 812.194583 828.135961 827.497634 838.697772 831.271310 813.875993 842.863276 875.120828 821.974199 
