0 2.001913 3.036920 3.820597 4.504544 5.054882 5.487578 5.855221 6.157870 6.345536 6.626845 6.888301 7.190792 7.459643 7.780063 7.911900 8.052901 8.086708 8.160302 8.299017 8.429333 8.566883 8.696322 8.828911 8.996648 9.543405 9.554399 9.709438 9.873037 9.910504 10.282465 10.441787 10.625434 11.046774 11.472827 11.602831 11.919117 11.951140 12.159880 12.339942 12.780838 12.909647 12.940039 13.118292 13.596660 13.831586 13.897395 13.832017 13.740599 13.716238 13.766345 13.821660 14.031440 14.064717 14.007221 14.249742 14.368015 14.414649 14.400531 14.405498 14.362156 14.283086 14.324064 14.365586 14.560748 
2.001913 0 2.002850 3.059729 3.893187 4.561464 5.086136 5.491948 5.834379 6.066690 6.374495 6.674614 6.999976 7.273565 7.602665 7.737567 7.908434 7.956026 8.033975 8.185823 8.317372 8.459130 8.598577 8.751152 8.920490 9.458826 9.459286 9.612475 9.795114 9.868577 10.266102 10.437165 10.625036 11.012725 11.424922 11.546214 11.854882 11.885710 12.099383 12.278835 12.682978 12.809450 12.846552 13.058529 13.592826 13.838773 13.882196 13.783700 13.702673 13.680775 13.725399 13.762519 13.951905 13.984796 13.931051 14.189391 14.293462 14.342918 14.337285 14.354493 14.308595 14.240664 14.298462 14.323113 14.499547 
3.036920 2.002850 0 2.016747 3.121810 3.922888 4.556645 5.052194 5.440434 5.728762 6.082096 6.428341 6.783716 7.079428 7.416237 7.571093 7.773770 7.845840 7.958637 8.138315 8.268066 8.408764 8.544722 8.694683 8.864179 9.410491 9.385670 9.529115 9.718178 9.821582 10.201536 10.356690 10.531974 10.935052 11.331800 11.464784 11.793427 11.819453 12.043060 12.223790 12.613285 12.739026 12.778231 12.983820 13.523182 13.784336 13.831093 13.722524 13.652968 13.624778 13.684391 13.713264 13.877498 13.911725 13.873366 14.135121 14.222238 14.278337 14.274360 14.291130 14.245101 14.185726 14.263184 14.300568 14.471458 
3.820597 3.059729 2.016747 0 2.000107 3.083688 3.871527 4.492991 4.976731 5.351303 5.747323 6.120276 6.487791 6.821040 7.204209 7.411353 7.638479 7.726906 7.871434 8.065845 8.196647 8.330187 8.483130 8.632894 8.808747 9.336571 9.320127 9.456470 9.659687 9.783920 10.149278 10.297908 10.476489 10.912701 11.299420 11.438712 11.777021 11.797496 12.022525 12.197749 12.579852 12.703578 12.753354 12.944742 13.468973 13.751550 13.811046 13.707568 13.651131 13.608813 13.677150 13.702777 13.884581 13.924407 13.884917 14.117829 14.199326 14.265616 14.289862 14.307530 14.258973 14.197237 14.256335 14.290357 14.456569 
4.504544 3.893187 3.121810 2.000107 0 2.023620 3.066664 3.843446 4.429307 4.909934 5.359743 5.779354 6.171030 6.559353 6.973858 7.204111 7.424176 7.502195 7.664543 7.877639 8.040907 8.184110 8.350700 8.510248 8.690103 9.230107 9.211127 9.349842 9.569220 9.718368 10.093176 10.239400 10.437496 10.931798 11.313673 11.445141 11.814701 11.825735 12.043422 12.191342 12.560801 12.679286 12.727156 12.915334 13.416916 13.701568 13.775091 13.685168 13.632146 13.590311 13.670116 13.686052 13.874118 13.922905 13.881686 14.083242 14.167756 14.236896 14.285524 14.304155 14.255879 14.192900 14.223722 14.254756 14.440220 
5.054882 4.561464 3.922888 3.083688 2.023620 0 2.007055 3.061858 3.817666 4.411937 4.945792 5.405739 5.839250 6.264405 6.699511 6.955635 7.181919 7.265245 7.424050 7.636676 7.808038 7.959479 8.131864 8.294703 8.494122 9.094763 9.087802 9.248358 9.482887 9.658895 10.012792 10.136631 10.352074 10.900469 11.295880 11.444160 11.842518 11.857210 12.083373 12.216877 12.570279 12.682790 12.746756 12.910231 13.383004 13.680845 13.759342 13.678693 13.626663 13.585995 13.654274 13.669388 13.860296 13.905807 13.861102 14.068599 14.163080 14.244626 14.306645 14.327523 14.276005 14.208782 14.217930 14.259065 14.447910 
5.487578 5.086136 4.556645 3.871527 3.066664 2.007055 0 2.016890 3.061894 3.789796 4.451069 5.008386 5.500914 5.963968 6.416726 6.679505 6.923657 7.035126 7.198107 7.441766 7.650188 7.810377 7.982446 8.126796 8.317479 8.966601 8.955167 9.130210 9.368654 9.559985 9.901160 10.017431 10.227875 10.786249 11.241154 11.397006 11.816690 11.828346 12.044221 12.179665 12.510509 12.629303 12.699480 12.838113 13.297097 13.596966 13.672079 13.588523 13.538080 13.495282 13.556952 13.571517 13.759430 13.803849 13.774378 14.008976 14.110975 14.201376 14.261754 14.288712 14.234091 14.161636 14.166677 14.206652 14.382502 
5.855221 5.491948 5.052194 4.492991 3.843446 3.061858 2.016890 0 2.003807 3.022032 3.833761 4.500089 5.044989 5.547735 6.041760 6.337519 6.597261 6.737361 6.913766 7.172467 7.412728 7.585695 7.770621 7.917574 8.120369 8.846919 8.846173 9.047707 9.291654 9.509875 9.860373 9.952642 10.157232 10.663303 11.112513 11.241831 11.661897 11.679879 11.895530 12.029511 12.348482 12.483706 12.558565 12.688975 13.152236 13.457310 13.521592 13.451508 13.402091 13.350707 13.410462 13.438379 13.642695 13.684942 13.656556 13.920033 14.005410 14.091747 14.140834 14.166151 14.099045 14.021554 14.046661 14.089236 14.257322 
6.157870 5.834379 5.440434 4.976731 4.429307 3.817666 3.061894 2.003807 0 1.997643 3.108117 3.906581 4.548095 5.118097 5.656593 5.967354 6.240219 6.431844 6.640759 6.921950 7.151290 7.328081 7.510096 7.648247 7.866378 8.637838 8.642773 8.845127 9.089132 9.336341 9.719779 9.824571 10.032041 10.539291 10.957196 11.068128 11.487577 11.512441 11.714666 11.844260 12.170581 12.306884 12.374570 12.525199 12.994004 13.288144 13.349737 13.293851 13.235124 13.166816 13.220208 13.265539 13.482561 13.518053 13.512144 13.834191 13.898992 13.977269 14.035569 14.072218 14.017113 13.945321 13.971740 14.006207 14.155791 
6.345536 6.066690 5.728762 5.351303 4.909934 4.411937 3.789796 3.022032 1.997643 0 2.034883 3.099309 3.893425 4.558956 5.145792 5.494017 5.796612 6.034496 6.299772 6.624787 6.888130 7.086128 7.240941 7.359854 7.602884 8.407026 8.434615 8.639599 8.878928 9.154926 9.592506 9.696196 9.881323 10.382047 10.804703 10.920104 11.332115 11.363367 11.557248 11.670393 11.982039 12.118004 12.186925 12.358441 12.839405 13.116853 13.177339 13.128184 13.074080 13.005629 13.049251 13.117166 13.343954 13.391634 13.406071 13.750166 13.800985 13.870739 13.932982 13.975591 13.916474 13.835115 13.878700 13.934383 14.086213 
